DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
2011-03-24,2011-03-24,5,Thursday,24,83,13,March,3,1,2011,1,3,2010,2
2011-03-25,2011-03-25,6,Friday,25,84,13,March,3,1,2011,1,3,2010,2
2011-03-26,2011-03-26,7,Saturday,26,85,13,March,3,1,2011,1,3,2010,2
2011-03-27,2011-03-27,1,Sunday,27,86,14,March,3,1,2011,1,3,2010,2
2011-03-28,2011-03-28,2,Monday,28,87,14,March,3,1,2011,1,3,2010,2
2011-03-29,2011-03-29,3,Tuesday,29,88,14,March,3,1,2011,1,3,2010,2
2011-03-30,2011-03-30,4,Wednesday,30,89,14,March,3,1,2011,1,3,2010,2
2011-03-31,2011-03-31,5,Thursday,31,90,14,March,3,1,2011,1,3,2010,2
2011-04-01,2011-04-01,6,Friday,1,91,14,April,4,2,2011,1,4,2010,2
2011-04-02,2011-04-02,7,Saturday,2,92,14,April,4,2,2011,1,4,2010,2
2011-04-03,2011-04-03,1,Sunday,3,93,15,April,4,2,2011,1,4,2010,2
2011-04-04,2011-04-04,2,Monday,4,94,15,April,4,2,2011,1,4,2010,2
2011-04-05,2011-04-05,3,Tuesday,5,95,15,April,4,2,2011,1,4,2010,2
2011-04-06,2011-04-06,4,Wednesday,6,96,15,April,4,2,2011,1,4,2010,2
2011-04-07,2011-04-07,5,Thursday,7,97,15,April,4,2,2011,1,4,2010,2
2011-04-08,2011-04-08,6,Friday,8,98,15,April,4,2,2011,1,4,2010,2
2011-04-09,2011-04-09,7,Saturday,9,99,15,April,4,2,2011,1,4,2010,2
2011-04-10,2011-04-10,1,Sunday,10,100,16,April,4,2,2011,1,4,2010,2
2011-04-11,2011-04-11,2,Monday,11,101,16,April,4,2,2011,1,4,2010,2
2011-04-12,2011-04-12,3,Tuesday,12,102,16,April,4,2,2011,1,4,2010,2
2011-04-13,2011-04-13,4,Wednesday,13,103,16,April,4,2,2011,1,4,2010,2
2011-04-14,2011-04-14,5,Thursday,14,104,16,April,4,2,2011,1,4,2010,2
2011-04-15,2011-04-15,6,Friday,15,105,16,April,4,2,2011,1,4,2010,2
2011-04-16,2011-04-16,7,Saturday,16,106,16,April,4,2,2011,1,4,2010,2
2011-04-17,2011-04-17,1,Sunday,17,107,17,April,4,2,2011,1,4,2010,2
2011-04-18,2011-04-18,2,Monday,18,108,17,April,4,2,2011,1,4,2010,2
2011-04-19,2011-04-19,3,Tuesday,19,109,17,April,4,2,2011,1,4,2010,2
2011-04-20,2011-04-20,4,Wednesday,20,110,17,April,4,2,2011,1,4,2010,2
2011-04-21,2011-04-21,5,Thursday,21,111,17,April,4,2,2011,1,4,2010,2
2011-04-22,2011-04-22,6,Friday,22,112,17,April,4,2,2011,1,4,2010,2
2011-04-23,2011-04-23,7,Saturday,23,113,17,April,4,2,2011,1,4,2010,2
2011-04-24,2011-04-24,1,Sunday,24,114,18,April,4,2,2011,1,4,2010,2
2011-04-25,2011-04-25,2,Monday,25,115,18,April,4,2,2011,1,4,2010,2
2011-04-26,2011-04-26,3,Tuesday,26,116,18,April,4,2,2011,1,4,2010,2
2011-04-27,2011-04-27,4,Wednesday,27,117,18,April,4,2,2011,1,4,2010,2
2011-04-28,2011-04-28,5,Thursday,28,118,18,April,4,2,2011,1,4,2010,2
2011-04-29,2011-04-29,6,Friday,29,119,18,April,4,2,2011,1,4,2010,2
2011-04-30,2011-04-30,7,Saturday,30,120,18,April,4,2,2011,1,4,2010,2
2011-05-01,2011-05-01,1,Sunday,1,121,19,May,5,2,2011,1,4,2010,2
2011-05-02,2011-05-02,2,Monday,2,122,19,May,5,2,2011,1,4,2010,2
2011-05-03,2011-05-03,3,Tuesday,3,123,19,May,5,2,2011,1,4,2010,2
2011-05-04,2011-05-04,4,Wednesday,4,124,19,May,5,2,2011,1,4,2010,2
2011-05-05,2011-05-05,5,Thursday,5,125,19,May,5,2,2011,1,4,2010,2
2011-05-06,2011-05-06,6,Friday,6,126,19,May,5,2,2011,1,4,2010,2
2011-05-07,2011-05-07,7,Saturday,7,127,19,May,5,2,2011,1,4,2010,2
2011-05-08,2011-05-08,1,Sunday,8,128,20,May,5,2,2011,1,4,2010,2
2011-05-09,2011-05-09,2,Monday,9,129,20,May,5,2,2011,1,4,2010,2
2011-05-10,2011-05-10,3,Tuesday,10,130,20,May,5,2,2011,1,4,2010,2
2011-05-11,2011-05-11,4,Wednesday,11,131,20,May,5,2,2011,1,4,2010,2
2011-05-12,2011-05-12,5,Thursday,12,132,20,May,5,2,2011,1,4,2010,2
2011-05-13,2011-05-13,6,Friday,13,133,20,May,5,2,2011,1,4,2010,2
2011-05-14,2011-05-14,7,Saturday,14,134,20,May,5,2,2011,1,4,2010,2
2011-05-15,2011-05-15,1,Sunday,15,135,21,May,5,2,2011,1,4,2010,2
2011-05-16,2011-05-16,2,Monday,16,136,21,May,5,2,2011,1,4,2010,2
2011-05-17,2011-05-17,3,Tuesday,17,137,21,May,5,2,2011,1,4,2010,2
2011-05-18,2011-05-18,4,Wednesday,18,138,21,May,5,2,2011,1,4,2010,2
2011-05-19,2011-05-19,5,Thursday,19,139,21,May,5,2,2011,1,4,2010,2
2011-05-20,2011-05-20,6,Friday,20,140,21,May,5,2,2011,1,4,2010,2
2011-05-21,2011-05-21,7,Saturday,21,141,21,May,5,2,2011,1,4,2010,2
2011-05-22,2011-05-22,1,Sunday,22,142,22,May,5,2,2011,1,4,2010,2
2011-05-23,2011-05-23,2,Monday,23,143,22,May,5,2,2011,1,4,2010,2
2011-05-24,2011-05-24,3,Tuesday,24,144,22,May,5,2,2011,1,4,2010,2
2011-05-25,2011-05-25,4,Wednesday,25,145,22,May,5,2,2011,1,4,2010,2
2011-05-26,2011-05-26,5,Thursday,26,146,22,May,5,2,2011,1,4,2010,2
2011-05-27,2011-05-27,6,Friday,27,147,22,May,5,2,2011,1,4,2010,2
2011-05-28,2011-05-28,7,Saturday,28,148,22,May,5,2,2011,1,4,2010,2
2011-05-29,2011-05-29,1,Sunday,29,149,23,May,5,2,2011,1,4,2010,2
2011-05-30,2011-05-30,2,Monday,30,150,23,May,5,2,2011,1,4,2010,2
2011-05-31,2011-05-31,3,Tuesday,31,151,23,May,5,2,2011,1,4,2010,2
2011-06-01,2011-06-01,4,Wednesday,1,152,23,June,6,2,2011,1,4,2010,2
2011-06-02,2011-06-02,5,Thursday,2,153,23,June,6,2,2011,1,4,2010,2
2011-06-03,2011-06-03,6,Friday,3,154,23,June,6,2,2011,1,4,2010,2
2011-06-04,2011-06-04,7,Saturday,4,155,23,June,6,2,2011,1,4,2010,2
2011-06-05,2011-06-05,1,Sunday,5,156,24,June,6,2,2011,1,4,2010,2
2011-06-06,2011-06-06,2,Monday,6,157,24,June,6,2,2011,1,4,2010,2
2011-06-07,2011-06-07,3,Tuesday,7,158,24,June,6,2,2011,1,4,2010,2
2011-06-08,2011-06-08,4,Wednesday,8,159,24,June,6,2,2011,1,4,2010,2
2011-06-09,2011-06-09,5,Thursday,9,160,24,June,6,2,2011,1,4,2010,2
2011-06-10,2011-06-10,6,Friday,10,161,24,June,6,2,2011,1,4,2010,2
2011-06-11,2011-06-11,7,Saturday,11,162,24,June,6,2,2011,1,4,2010,2
2011-06-12,2011-06-12,1,Sunday,12,163,25,June,6,2,2011,1,4,2010,2
2011-06-13,2011-06-13,2,Monday,13,164,25,June,6,2,2011,1,4,2010,2
2011-06-14,2011-06-14,3,Tuesday,14,165,25,June,6,2,2011,1,4,2010,2
2011-06-15,2011-06-15,4,Wednesday,15,166,25,June,6,2,2011,1,4,2010,2
2011-06-16,2011-06-16,5,Thursday,16,167,25,June,6,2,2011,1,4,2010,2
2011-06-17,2011-06-17,6,Friday,17,168,25,June,6,2,2011,1,4,2010,2
2011-06-18,2011-06-18,7,Saturday,18,169,25,June,6,2,2011,1,4,2010,2
2011-06-19,2011-06-19,1,Sunday,19,170,26,June,6,2,2011,1,4,2010,2
2011-06-20,2011-06-20,2,Monday,20,171,26,June,6,2,2011,1,4,2010,2
2011-06-21,2011-06-21,3,Tuesday,21,172,26,June,6,2,2011,1,4,2010,2
2011-06-22,2011-06-22,4,Wednesday,22,173,26,June,6,2,2011,1,4,2010,2
2011-06-23,2011-06-23,5,Thursday,23,174,26,June,6,2,2011,1,4,2010,2
2011-06-24,2011-06-24,6,Friday,24,175,26,June,6,2,2011,1,4,2010,2
2011-06-25,2011-06-25,7,Saturday,25,176,26,June,6,2,2011,1,4,2010,2
2011-06-26,2011-06-26,1,Sunday,26,177,27,June,6,2,2011,1,4,2010,2
2011-06-27,2011-06-27,2,Monday,27,178,27,June,6,2,2011,1,4,2010,2
2011-06-28,2011-06-28,3,Tuesday,28,179,27,June,6,2,2011,1,4,2010,2
2011-06-29,2011-06-29,4,Wednesday,29,180,27,June,6,2,2011,1,4,2010,2
2011-06-30,2011-06-30,5,Thursday,30,181,27,June,6,2,2011,1,4,2010,2
2011-07-01,2011-07-01,6,Friday,1,182,27,July,7,3,2011,2,1,2011,1
2011-07-02,2011-07-02,7,Saturday,2,183,27,July,7,3,2011,2,1,2011,1
2011-07-03,2011-07-03,1,Sunday,3,184,28,July,7,3,2011,2,1,2011,1
2011-07-04,2011-07-04,2,Monday,4,185,28,July,7,3,2011,2,1,2011,1
2011-07-05,2011-07-05,3,Tuesday,5,186,28,July,7,3,2011,2,1,2011,1
2011-07-06,2011-07-06,4,Wednesday,6,187,28,July,7,3,2011,2,1,2011,1
2011-07-07,2011-07-07,5,Thursday,7,188,28,July,7,3,2011,2,1,2011,1
2011-07-08,2011-07-08,6,Friday,8,189,28,July,7,3,2011,2,1,2011,1
2011-07-09,2011-07-09,7,Saturday,9,190,28,July,7,3,2011,2,1,2011,1
2011-07-10,2011-07-10,1,Sunday,10,191,29,July,7,3,2011,2,1,2011,1
2011-07-11,2011-07-11,2,Monday,11,192,29,July,7,3,2011,2,1,2011,1
2011-07-12,2011-07-12,3,Tuesday,12,193,29,July,7,3,2011,2,1,2011,1
2011-07-13,2011-07-13,4,Wednesday,13,194,29,July,7,3,2011,2,1,2011,1
2011-07-14,2011-07-14,5,Thursday,14,195,29,July,7,3,2011,2,1,2011,1
2011-07-15,2011-07-15,6,Friday,15,196,29,July,7,3,2011,2,1,2011,1
2011-07-16,2011-07-16,7,Saturday,16,197,29,July,7,3,2011,2,1,2011,1
2011-07-17,2011-07-17,1,Sunday,17,198,30,July,7,3,2011,2,1,2011,1
2011-07-18,2011-07-18,2,Monday,18,199,30,July,7,3,2011,2,1,2011,1
2011-07-19,2011-07-19,3,Tuesday,19,200,30,July,7,3,2011,2,1,2011,1
2011-07-20,2011-07-20,4,Wednesday,20,201,30,July,7,3,2011,2,1,2011,1
2011-07-21,2011-07-21,5,Thursday,21,202,30,July,7,3,2011,2,1,2011,1
2011-07-22,2011-07-22,6,Friday,22,203,30,July,7,3,2011,2,1,2011,1
2011-07-23,2011-07-23,7,Saturday,23,204,30,July,7,3,2011,2,1,2011,1
2011-07-24,2011-07-24,1,Sunday,24,205,31,July,7,3,2011,2,1,2011,1
2011-07-25,2011-07-25,2,Monday,25,206,31,July,7,3,2011,2,1,2011,1
2011-07-26,2011-07-26,3,Tuesday,26,207,31,July,7,3,2011,2,1,2011,1
2011-07-27,2011-07-27,4,Wednesday,27,208,31,July,7,3,2011,2,1,2011,1
2011-07-28,2011-07-28,5,Thursday,28,209,31,July,7,3,2011,2,1,2011,1
2011-07-29,2011-07-29,6,Friday,29,210,31,July,7,3,2011,2,1,2011,1
2011-07-30,2011-07-30,7,Saturday,30,211,31,July,7,3,2011,2,1,2011,1
2011-07-31,2011-07-31,1,Sunday,31,212,32,July,7,3,2011,2,1,2011,1
2011-08-01,2011-08-01,2,Monday,1,213,32,August,8,3,2011,2,1,2011,1
2011-08-02,2011-08-02,3,Tuesday,2,214,32,August,8,3,2011,2,1,2011,1
2011-08-03,2011-08-03,4,Wednesday,3,215,32,August,8,3,2011,2,1,2011,1
2011-08-04,2011-08-04,5,Thursday,4,216,32,August,8,3,2011,2,1,2011,1
2011-08-05,2011-08-05,6,Friday,5,217,32,August,8,3,2011,2,1,2011,1
2011-08-06,2011-08-06,7,Saturday,6,218,32,August,8,3,2011,2,1,2011,1
2011-08-07,2011-08-07,1,Sunday,7,219,33,August,8,3,2011,2,1,2011,1
2011-08-08,2011-08-08,2,Monday,8,220,33,August,8,3,2011,2,1,2011,1
2011-08-09,2011-08-09,3,Tuesday,9,221,33,August,8,3,2011,2,1,2011,1
2011-08-10,2011-08-10,4,Wednesday,10,222,33,August,8,3,2011,2,1,2011,1
2011-08-11,2011-08-11,5,Thursday,11,223,33,August,8,3,2011,2,1,2011,1
2011-08-12,2011-08-12,6,Friday,12,224,33,August,8,3,2011,2,1,2011,1
2011-08-13,2011-08-13,7,Saturday,13,225,33,August,8,3,2011,2,1,2011,1
2011-08-14,2011-08-14,1,Sunday,14,226,34,August,8,3,2011,2,1,2011,1
2011-08-15,2011-08-15,2,Monday,15,227,34,August,8,3,2011,2,1,2011,1
2011-08-16,2011-08-16,3,Tuesday,16,228,34,August,8,3,2011,2,1,2011,1
2011-08-17,2011-08-17,4,Wednesday,17,229,34,August,8,3,2011,2,1,2011,1
2011-08-18,2011-08-18,5,Thursday,18,230,34,August,8,3,2011,2,1,2011,1
2011-08-19,2011-08-19,6,Friday,19,231,34,August,8,3,2011,2,1,2011,1
2011-08-20,2011-08-20,7,Saturday,20,232,34,August,8,3,2011,2,1,2011,1
2011-08-21,2011-08-21,1,Sunday,21,233,35,August,8,3,2011,2,1,2011,1
2011-08-22,2011-08-22,2,Monday,22,234,35,August,8,3,2011,2,1,2011,1
2011-08-23,2011-08-23,3,Tuesday,23,235,35,August,8,3,2011,2,1,2011,1
2011-08-24,2011-08-24,4,Wednesday,24,236,35,August,8,3,2011,2,1,2011,1
2011-08-25,2011-08-25,5,Thursday,25,237,35,August,8,3,2011,2,1,2011,1
2011-08-26,2011-08-26,6,Friday,26,238,35,August,8,3,2011,2,1,2011,1
2011-08-27,2011-08-27,7,Saturday,27,239,35,August,8,3,2011,2,1,2011,1
2011-08-28,2011-08-28,1,Sunday,28,240,36,August,8,3,2011,2,1,2011,1
2011-08-29,2011-08-29,2,Monday,29,241,36,August,8,3,2011,2,1,2011,1
2011-08-30,2011-08-30,3,Tuesday,30,242,36,August,8,3,2011,2,1,2011,1
2011-08-31,2011-08-31,4,Wednesday,31,243,36,August,8,3,2011,2,1,2011,1
2011-09-01,2011-09-01,5,Thursday,1,244,36,September,9,3,2011,2,1,2011,1
2011-09-02,2011-09-02,6,Friday,2,245,36,September,9,3,2011,2,1,2011,1
2011-09-03,2011-09-03,7,Saturday,3,246,36,September,9,3,2011,2,1,2011,1
2011-09-04,2011-09-04,1,Sunday,4,247,37,September,9,3,2011,2,1,2011,1
2011-09-05,2011-09-05,2,Monday,5,248,37,September,9,3,2011,2,1,2011,1
2011-09-06,2011-09-06,3,Tuesday,6,249,37,September,9,3,2011,2,1,2011,1
2011-09-07,2011-09-07,4,Wednesday,7,250,37,September,9,3,2011,2,1,2011,1
2011-09-08,2011-09-08,5,Thursday,8,251,37,September,9,3,2011,2,1,2011,1
2011-09-09,2011-09-09,6,Friday,9,252,37,September,9,3,2011,2,1,2011,1
2011-09-10,2011-09-10,7,Saturday,10,253,37,September,9,3,2011,2,1,2011,1
2011-09-11,2011-09-11,1,Sunday,11,254,38,September,9,3,2011,2,1,2011,1
2011-09-12,2011-09-12,2,Monday,12,255,38,September,9,3,2011,2,1,2011,1
2011-09-13,2011-09-13,3,Tuesday,13,256,38,September,9,3,2011,2,1,2011,1
2011-09-14,2011-09-14,4,Wednesday,14,257,38,September,9,3,2011,2,1,2011,1
2011-09-15,2011-09-15,5,Thursday,15,258,38,September,9,3,2011,2,1,2011,1
2011-09-16,2011-09-16,6,Friday,16,259,38,September,9,3,2011,2,1,2011,1
2011-09-17,2011-09-17,7,Saturday,17,260,38,September,9,3,2011,2,1,2011,1
2011-09-18,2011-09-18,1,Sunday,18,261,39,September,9,3,2011,2,1,2011,1
2011-09-19,2011-09-19,2,Monday,19,262,39,September,9,3,2011,2,1,2011,1
2011-09-20,2011-09-20,3,Tuesday,20,263,39,September,9,3,2011,2,1,2011,1
2011-09-21,2011-09-21,4,Wednesday,21,264,39,September,9,3,2011,2,1,2011,1
2011-09-22,2011-09-22,5,Thursday,22,265,39,September,9,3,2011,2,1,2011,1
2011-09-23,2011-09-23,6,Friday,23,266,39,September,9,3,2011,2,1,2011,1
2011-09-24,2011-09-24,7,Saturday,24,267,39,September,9,3,2011,2,1,2011,1
2011-09-25,2011-09-25,1,Sunday,25,268,40,September,9,3,2011,2,1,2011,1
2011-09-26,2011-09-26,2,Monday,26,269,40,September,9,3,2011,2,1,2011,1
2011-09-27,2011-09-27,3,Tuesday,27,270,40,September,9,3,2011,2,1,2011,1
2011-09-28,2011-09-28,4,Wednesday,28,271,40,September,9,3,2011,2,1,2011,1
2011-09-29,2011-09-29,5,Thursday,29,272,40,September,9,3,2011,2,1,2011,1
2011-09-30,2011-09-30,6,Friday,30,273,40,September,9,3,2011,2,1,2011,1
2011-10-01,2011-10-01,7,Saturday,1,274,40,October,10,4,2011,2,2,2011,1
2011-10-02,2011-10-02,1,Sunday,2,275,41,October,10,4,2011,2,2,2011,1
2011-10-03,2011-10-03,2,Monday,3,276,41,October,10,4,2011,2,2,2011,1
2011-10-04,2011-10-04,3,Tuesday,4,277,41,October,10,4,2011,2,2,2011,1
2011-10-05,2011-10-05,4,Wednesday,5,278,41,October,10,4,2011,2,2,2011,1
2011-10-06,2011-10-06,5,Thursday,6,279,41,October,10,4,2011,2,2,2011,1
2011-10-07,2011-10-07,6,Friday,7,280,41,October,10,4,2011,2,2,2011,1
2011-10-08,2011-10-08,7,Saturday,8,281,41,October,10,4,2011,2,2,2011,1
2011-10-09,2011-10-09,1,Sunday,9,282,42,October,10,4,2011,2,2,2011,1
2011-10-10,2011-10-10,2,Monday,10,283,42,October,10,4,2011,2,2,2011,1
2011-10-11,2011-10-11,3,Tuesday,11,284,42,October,10,4,2011,2,2,2011,1
2011-10-12,2011-10-12,4,Wednesday,12,285,42,October,10,4,2011,2,2,2011,1
2011-10-13,2011-10-13,5,Thursday,13,286,42,October,10,4,2011,2,2,2011,1
2011-10-14,2011-10-14,6,Friday,14,287,42,October,10,4,2011,2,2,2011,1
2011-10-15,2011-10-15,7,Saturday,15,288,42,October,10,4,2011,2,2,2011,1
2011-10-16,2011-10-16,1,Sunday,16,289,43,October,10,4,2011,2,2,2011,1
2011-10-17,2011-10-17,2,Monday,17,290,43,October,10,4,2011,2,2,2011,1
2011-10-18,2011-10-18,3,Tuesday,18,291,43,October,10,4,2011,2,2,2011,1
2011-10-19,2011-10-19,4,Wednesday,19,292,43,October,10,4,2011,2,2,2011,1
2011-10-20,2011-10-20,5,Thursday,20,293,43,October,10,4,2011,2,2,2011,1
2011-10-21,2011-10-21,6,Friday,21,294,43,October,10,4,2011,2,2,2011,1
2011-10-22,2011-10-22,7,Saturday,22,295,43,October,10,4,2011,2,2,2011,1
2011-10-23,2011-10-23,1,Sunday,23,296,44,October,10,4,2011,2,2,2011,1
2011-10-24,2011-10-24,2,Monday,24,297,44,October,10,4,2011,2,2,2011,1
2011-10-25,2011-10-25,3,Tuesday,25,298,44,October,10,4,2011,2,2,2011,1
2011-10-26,2011-10-26,4,Wednesday,26,299,44,October,10,4,2011,2,2,2011,1
2011-10-27,2011-10-27,5,Thursday,27,300,44,October,10,4,2011,2,2,2011,1
2011-10-28,2011-10-28,6,Friday,28,301,44,October,10,4,2011,2,2,2011,1
2011-10-29,2011-10-29,7,Saturday,29,302,44,October,10,4,2011,2,2,2011,1
2011-10-30,2011-10-30,1,Sunday,30,303,45,October,10,4,2011,2,2,2011,1
2011-10-31,2011-10-31,2,Monday,31,304,45,October,10,4,2011,2,2,2011,1
2011-11-01,2011-11-01,3,Tuesday,1,305,45,November,11,4,2011,2,2,2011,1
2011-11-02,2011-11-02,4,Wednesday,2,306,45,November,11,4,2011,2,2,2011,1
2011-11-03,2011-11-03,5,Thursday,3,307,45,November,11,4,2011,2,2,2011,1
2011-11-04,2011-11-04,6,Friday,4,308,45,November,11,4,2011,2,2,2011,1
2011-11-05,2011-11-05,7,Saturday,5,309,45,November,11,4,2011,2,2,2011,1
2011-11-06,2011-11-06,1,Sunday,6,310,46,November,11,4,2011,2,2,2011,1
2011-11-07,2011-11-07,2,Monday,7,311,46,November,11,4,2011,2,2,2011,1
2011-11-08,2011-11-08,3,Tuesday,8,312,46,November,11,4,2011,2,2,2011,1
2011-11-09,2011-11-09,4,Wednesday,9,313,46,November,11,4,2011,2,2,2011,1
2011-11-10,2011-11-10,5,Thursday,10,314,46,November,11,4,2011,2,2,2011,1
2011-11-11,2011-11-11,6,Friday,11,315,46,November,11,4,2011,2,2,2011,1
2011-11-12,2011-11-12,7,Saturday,12,316,46,November,11,4,2011,2,2,2011,1
2011-11-13,2011-11-13,1,Sunday,13,317,47,November,11,4,2011,2,2,2011,1
2011-11-14,2011-11-14,2,Monday,14,318,47,November,11,4,2011,2,2,2011,1
2011-11-15,2011-11-15,3,Tuesday,15,319,47,November,11,4,2011,2,2,2011,1
2011-11-16,2011-11-16,4,Wednesday,16,320,47,November,11,4,2011,2,2,2011,1
2011-11-17,2011-11-17,5,Thursday,17,321,47,November,11,4,2011,2,2,2011,1
2011-11-18,2011-11-18,6,Friday,18,322,47,November,11,4,2011,2,2,2011,1
2011-11-19,2011-11-19,7,Saturday,19,323,47,November,11,4,2011,2,2,2011,1
2011-11-20,2011-11-20,1,Sunday,20,324,48,November,11,4,2011,2,2,2011,1
2011-11-21,2011-11-21,2,Monday,21,325,48,November,11,4,2011,2,2,2011,1
2011-11-22,2011-11-22,3,Tuesday,22,326,48,November,11,4,2011,2,2,2011,1
2011-11-23,2011-11-23,4,Wednesday,23,327,48,November,11,4,2011,2,2,2011,1
2011-11-24,2011-11-24,5,Thursday,24,328,48,November,11,4,2011,2,2,2011,1
2011-11-25,2011-11-25,6,Friday,25,329,48,November,11,4,2011,2,2,2011,1
2011-11-26,2011-11-26,7,Saturday,26,330,48,November,11,4,2011,2,2,2011,1
2011-11-27,2011-11-27,1,Sunday,27,331,49,November,11,4,2011,2,2,2011,1
2011-11-28,2011-11-28,2,Monday,28,332,49,November,11,4,2011,2,2,2011,1
2011-11-29,2011-11-29,3,Tuesday,29,333,49,November,11,4,2011,2,2,2011,1
2011-11-30,2011-11-30,4,Wednesday,30,334,49,November,11,4,2011,2,2,2011,1
2011-12-01,2011-12-01,5,Thursday,1,335,49,December,12,4,2011,2,2,2011,1
2011-12-02,2011-12-02,6,Friday,2,336,49,December,12,4,2011,2,2,2011,1
2011-12-03,2011-12-03,7,Saturday,3,337,49,December,12,4,2011,2,2,2011,1
2011-12-04,2011-12-04,1,Sunday,4,338,50,December,12,4,2011,2,2,2011,1
2011-12-05,2011-12-05,2,Monday,5,339,50,December,12,4,2011,2,2,2011,1
2011-12-06,2011-12-06,3,Tuesday,6,340,50,December,12,4,2011,2,2,2011,1
2011-12-07,2011-12-07,4,Wednesday,7,341,50,December,12,4,2011,2,2,2011,1
2011-12-08,2011-12-08,5,Thursday,8,342,50,December,12,4,2011,2,2,2011,1
2011-12-09,2011-12-09,6,Friday,9,343,50,December,12,4,2011,2,2,2011,1
2011-12-10,2011-12-10,7,Saturday,10,344,50,December,12,4,2011,2,2,2011,1
2011-12-11,2011-12-11,1,Sunday,11,345,51,December,12,4,2011,2,2,2011,1
2011-12-12,2011-12-12,2,Monday,12,346,51,December,12,4,2011,2,2,2011,1
2011-12-13,2011-12-13,3,Tuesday,13,347,51,December,12,4,2011,2,2,2011,1
2011-12-14,2011-12-14,4,Wednesday,14,348,51,December,12,4,2011,2,2,2011,1
2011-12-15,2011-12-15,5,Thursday,15,349,51,December,12,4,2011,2,2,2011,1
2011-12-16,2011-12-16,6,Friday,16,350,51,December,12,4,2011,2,2,2011,1
2011-12-17,2011-12-17,7,Saturday,17,351,51,December,12,4,2011,2,2,2011,1
2011-12-18,2011-12-18,1,Sunday,18,352,52,December,12,4,2011,2,2,2011,1
2011-12-19,2011-12-19,2,Monday,19,353,52,December,12,4,2011,2,2,2011,1
2011-12-20,2011-12-20,3,Tuesday,20,354,52,December,12,4,2011,2,2,2011,1
2011-12-21,2011-12-21,4,Wednesday,21,355,52,December,12,4,2011,2,2,2011,1
2011-12-22,2011-12-22,5,Thursday,22,356,52,December,12,4,2011,2,2,2011,1
2011-12-23,2011-12-23,6,Friday,23,357,52,December,12,4,2011,2,2,2011,1
2011-12-24,2011-12-24,7,Saturday,24,358,52,December,12,4,2011,2,2,2011,1
2011-12-25,2011-12-25,1,Sunday,25,359,53,December,12,4,2011,2,2,2011,1
2011-12-26,2011-12-26,2,Monday,26,360,53,December,12,4,2011,2,2,2011,1
2011-12-27,2011-12-27,3,Tuesday,27,361,53,December,12,4,2011,2,2,2011,1
2011-12-28,2011-12-28,4,Wednesday,28,362,53,December,12,4,2011,2,2,2011,1
2011-12-29,2011-12-29,5,Thursday,29,363,53,December,12,4,2011,2,2,2011,1
2011-12-30,2011-12-30,6,Friday,30,364,53,December,12,4,2011,2,2,2011,1
2011-12-31,2011-12-31,7,Saturday,31,365,53,December,12,4,2011,2,2,2011,1
2012-01-01,2012-01-01,1,Sunday,1,1,1,January,1,1,2012,1,3,2011,2
2012-01-02,2012-01-02,2,Monday,2,2,1,January,1,1,2012,1,3,2011,2
2012-01-03,2012-01-03,3,Tuesday,3,3,1,January,1,1,2012,1,3,2011,2
2012-01-04,2012-01-04,4,Wednesday,4,4,1,January,1,1,2012,1,3,2011,2
2012-01-05,2012-01-05,5,Thursday,5,5,1,January,1,1,2012,1,3,2011,2
2012-01-06,2012-01-06,6,Friday,6,6,1,January,1,1,2012,1,3,2011,2
2012-01-07,2012-01-07,7,Saturday,7,7,1,January,1,1,2012,1,3,2011,2
2012-01-08,2012-01-08,1,Sunday,8,8,2,January,1,1,2012,1,3,2011,2
2012-01-09,2012-01-09,2,Monday,9,9,2,January,1,1,2012,1,3,2011,2
2012-01-10,2012-01-10,3,Tuesday,10,10,2,January,1,1,2012,1,3,2011,2
2012-01-11,2012-01-11,4,Wednesday,11,11,2,January,1,1,2012,1,3,2011,2
2012-01-12,2012-01-12,5,Thursday,12,12,2,January,1,1,2012,1,3,2011,2
2012-01-13,2012-01-13,6,Friday,13,13,2,January,1,1,2012,1,3,2011,2
2012-01-14,2012-01-14,7,Saturday,14,14,2,January,1,1,2012,1,3,2011,2
2012-01-15,2012-01-15,1,Sunday,15,15,3,January,1,1,2012,1,3,2011,2
2012-01-16,2012-01-16,2,Monday,16,16,3,January,1,1,2012,1,3,2011,2
2012-01-17,2012-01-17,3,Tuesday,17,17,3,January,1,1,2012,1,3,2011,2
2012-01-18,2012-01-18,4,Wednesday,18,18,3,January,1,1,2012,1,3,2011,2
2012-01-19,2012-01-19,5,Thursday,19,19,3,January,1,1,2012,1,3,2011,2
2012-01-20,2012-01-20,6,Friday,20,20,3,January,1,1,2012,1,3,2011,2
2012-01-21,2012-01-21,7,Saturday,21,21,3,January,1,1,2012,1,3,2011,2
2012-01-22,2012-01-22,1,Sunday,22,22,4,January,1,1,2012,1,3,2011,2
2012-01-23,2012-01-23,2,Monday,23,23,4,January,1,1,2012,1,3,2011,2
2012-01-24,2012-01-24,3,Tuesday,24,24,4,January,1,1,2012,1,3,2011,2
